hashtag,video_date,likes,views,shares,comments
SomaliaHumanRights,2025-03-29,47,7356,3,2
SomaliaHumanRights,2025-11-24,588,16300,26,6
SomaliaHumanRights,2025-10-02,157,15200,209,10
SomaliaHumanRights,2025-11-24,7318,140600,618,122
SomaliaHumanRights,2025-11-22,1891,57900,391,391
SomaliaHumanRights,2023-12-10,4264,216400,338,199
SomaliaHumanRights,2025-10-03,136000,1600000,14500,3756
SomaliaHumanRights,2025-08-12,325,6028,31,28
SomaliaHumanRights,2025-11-24,114,1898,12,2
SomaliaHumanRights,2025-10-05,88500,894500,4834,1793
SomaliaHumanRights,2025-11-24,34,2977,5,68
SomaliaHumanRights,2025-11-24,19,592,0,2
SomaliaHumanRights,2025-11-22,4,196,0,0
SomaliaHumanRights,2025-10-14,69,1079,1,0
SomaliaHumanRights,2025-04-23,24,1505,3,1
SomaliaHumanRights,2025-11-23,1908,7957,290,199
SomaliaHumanRights,2024-04-12,543,15600,172,51
SomaliaHumanRights,2025-11-20,21,2469,17,0
SomaliaHumanRights,2025-10-04,1600000,7300000,19900,6178
SomaliaHumanRights,2025-10-04,352,9067,35,38
SomaliaHumanRights,2021-09-16,12600,93500,160,626
SomaliaHumanRights,2022-10-26,1034,52700,5,559
SomaliaHumanRights,2023-05-22,733,42600,108,383
SomaliaHumanRights,2025-07-02,635,18500,9,10
SomaliaHumanRights,2025-11-18,94,2386,1,7
SomaliaHumanRights,2025-08-04,245,10500,4,17
SomaliaHumanRights,2025-09-01,347,84200,181,18
SomaliaHumanRights,2025-11-23,731,22000,75,51
SomaliaHumanRights,2025-06-28,78400,1700000,12100,4470
SomaliaHumanRights,2025-11-21,9497,290500,1917,303
SomaliaHumanRights,2025-06-07,42600,757500,5717,2290
SomaliaHumanRights,2025-09-08,42500,707500,2590,591
SomaliaHumanRights,2025-10-05,3417,336300,1921,1091
SomaliaHumanRights,2025-10-17,44,583,1,3
SomaliaHumanRights,2025-11-22,32600,371900,4539,898
SomaliaHumanRights,2025-11-15,28000,410700,2316,526
SomaliaHumanRights,2025-10-05,436,9803,39,41
SomaliaHumanRights,2023-04-10,28600,346100,3376,1309
SomaliaHumanRights,2025-10-04,37900,1900000,25500,5120
SomaliaHumanRights,2025-11-12,6668,100200,916,168
SomaliaHumanRights,2025-11-23,3556,45400,1224,254
SomaliaHumanRights,2025-10-19,400,16200,8,18
SomaliaHumanRights,2025-05-09,6968,86000,1173,319
SomaliaHumanRights,2025-11-24,325,4658,8,32
SomaliaHumanRights,2025-11-12,15000,1300000,15500,822
SomaliaHumanRights,2023-05-03,1292,29300,145,413
SomaliaHumanRights,2025-10-10,27300,1100000,6008,708
SomaliaHumanRights,2025-10-24,2402,23200,38,23
SomaliaHumanRights,2025-10-06,24800,122600,682,75
SomaliaHumanRights,2023-07-10,33,2762,38,0
SomaliaHumanRights,2025-11-24,28500,454000,12100,2565
SomaliaHumanRights,2024-03-12,858,82200,11,12
SomaliaHumanRights,2025-09-30,23300,312700,13100,413
SomaliaHumanRights,2023-10-06,1631,19400,34,111
SomaliaHumanRights,2023-10-26,21900,2600000,4204,1311
SomaliaHumanRights,2025-11-23,2139,14700,169,117
SomaliaHumanRights,2025-11-12,9,372,0,2
SomaliaHumanRights,2025-11-24,2405,30600,264,61
SomaliaHumanRights,2025-10-05,93400,1200000,18500,5319
SomaliaHumanRights,2025-01-29,349800,6600000,113200,7141
SomaliaHumanRights,2021-09-20,5850,225800,182,105
SomaliaHumanRights,2025-10-05,1849,27500,108,287
SomaliaHumanRights,2022-05-29,265,16200,17,11
SomaliaHumanRights,2025-06-29,653,14000,91,65
SomaliaHumanRights,2025-10-05,1943,88400,425,173
SomaliaHumanRights,2025-11-22,27200,492800,22500,2113
SomaliaHumanRights,2025-10-08,246,1664,18,11
SomaliaHumanRights,2025-07-24,10500,443000,1139,2160
SomaliaHumanRights,2024-06-16,466,30600,168,102
SomaliaHumanRights,2025-10-05,31300,652300,5332,1618
SomaliaHumanRights,2025-11-24,67,1657,27,3
SomaliaHumanRights,2025-11-15,57,11900,28,3
SomaliaHumanRights,2025-07-15,719,9609,137,58
SomaliaHumanRights,2025-10-06,9539,97800,350,1777
SomaliaHumanRights,2025-11-05,3879,52100,316,183
SomaliaHumanRights,2025-11-24,330,3198,90,26
SomaliaHumanRights,2025-10-15,9019,101400,1441,169
SomaliaHumanRights,2025-10-05,29300,1600000,13100,1103
SomaliaHumanRights,2025-11-24,6137,141100,585,452
SomaliaHumanRights,2025-10-08,2118,189900,425,225
SomaliaHumanRights,2025-11-24,0,121,0,0
SomaliaHumanRights,2023-05-03,297,15000,33,6
SomaliaHumanRights,2025-10-08,15,326,0,3
SomaliaHumanRights,2024-04-04,95,1399,6,6
SomaliaHumanRights,2025-10-09,28400,266500,1269,1359
SomaliaHumanRights,2024-06-12,868,23900,220,28
SomaliaHumanRights,2025-11-13,10,362,1,4
SomaliaHumanRights,2025-05-21,84,5538,4,4
SomaliaHumanRights,2024-08-13,2512,201000,699,417
SomaliaHumanRights,2025-11-21,315,7822,33,32
IndiaPakistan,2025-11-24,9,384,0,1
IndiaPakistan,2025-11-23,2187,75000,17,24
IndiaPakistan,2025-02-13,64400,977200,2775,1456
IndiaPakistan,2025-10-18,349200,3700000,25700,4289
IndiaPakistan,2023-03-30,112700,1300000,75500,3621
IndiaPakistan,2025-11-23,18600,342200,582,286
IndiaPakistan,2025-11-24,48,560,0,1
IndiaPakistan,2023-10-14,92200,1600000,4429,0
IndiaPakistan,2024-10-26,2234,97500,249,41
IndiaPakistan,2025-11-21,449,13800,3,23
IndiaPakistan,2025-05-09,131900,1700000,19500,4756
IndiaPakistan,2025-03-12,49200,1200000,4893,1596
IndiaPakistan,2025-05-10,1194,56800,31,156
IndiaPakistan,2025-11-24,36,609,0,2
IndiaPakistan,2025-04-25,93200,3500000,40300,11000
IndiaPakistan,2025-07-15,260,30900,32,13
IndiaPakistan,2025-11-18,46300,495800,10200,1107
IndiaPakistan,2025-08-09,95,8894,7,1
IndiaPakistan,2025-11-24,11400,286200,73,208
IndiaPakistan,2025-11-24,10,163,22,4
IndiaPakistan,2025-11-18,4095,223900,39,272
IndiaPakistan,2025-11-16,1029,20800,19,16
IndiaPakistan,2025-11-24,20,337,0,3
IndiaPakistan,2025-11-24,1,229,0,0
IndiaPakistan,2025-11-22,413,12100,13,28
IndiaPakistan,2025-11-16,44600,328900,669,426
IndiaPakistan,2025-04-30,424100,15700000,38900,10300
IndiaPakistan,2025-10-30,16700,714100,605,0
IndiaPakistan,2025-11-23,18,512,1,8
IndiaPakistan,2025-05-11,9414,249900,593,233
IndiaPakistan,2025-07-09,874,15800,130,138
IndiaPakistan,2025-11-21,79,12800,2,3
IndiaPakistan,2025-03-23,47,5512,31,1
IndiaPakistan,2025-11-24,1167,6145,11,150
IndiaPakistan,2025-05-07,3419,75400,288,103
IndiaPakistan,2025-05-07,366500,3900000,10000,17500
IndiaPakistan,2025-05-08,2894,121800,1407,80
IndiaPakistan,2025-05-09,118700,6300000,4801,2273
IndiaPakistan,2025-11-23,2,47,0,0
IndiaPakistan,2025-05-14,466,45100,454,16
IndiaPakistan,2025-11-23,772,25200,9,19
IndiaPakistan,2025-06-01,721500,8900000,243300,7427
IndiaPakistan,2025-06-03,37400,487400,1740,2198
IndiaPakistan,2025-11-24,397,8728,7,11
IndiaPakistan,2025-11-23,28,4942,0,2
IndiaPakistan,2025-11-20,21,1528,0,1
IndiaPakistan,2025-11-23,10400,196200,20,32
IndiaPakistan,2025-02-10,2973,55900,380,114
IndiaPakistan,2025-11-24,34,1286,14,9
IndiaPakistan,2025-09-21,285300,4800000,13800,4732
IndiaPakistan,2025-04-29,152300,1500000,9644,778
IndiaPakistan,2025-04-27,3793,84000,124,92
IndiaPakistan,2025-06-17,56000,2300000,14400,1731
IndiaPakistan,2025-11-25,2,97,0,0
IndiaPakistan,2025-11-17,887,22600,86,79
IndiaPakistan,2025-05-10,1900000,39700000,200600,64100
IndiaPakistan,2025-11-24,0,129,0,0
IndiaPakistan,2025-11-23,16,638,0,0
IndiaPakistan,2025-09-28,3208,58700,220,50
IndiaPakistan,2025-11-24,0,125,0,0
IndiaPakistan,2025-08-13,139700,1500000,3347,2293
IndiaPakistan,2025-09-21,112100,1900000,12000,4156
IndiaPakistan,2025-04-26,12700,169900,1136,507
IndiaPakistan,2023-07-09,254,8178,51,192
IndiaPakistan,2025-11-16,93,2428,0,3
IndiaPakistan,2025-05-01,134,19300,92,6
IndiaPakistan,2025-11-18,21,308,0,0
IndiaPakistan,2025-11-11,126,9241,37,5
IndiaPakistan,2025-08-09,8067,179400,1553,408
IndiaPakistan,2025-11-24,13,173,0,0
IndiaPakistan,2025-11-06,147,141600,99,14
IndiaPakistan,2025-10-06,834,43000,1011,49
IndiaPakistan,2025-11-22,8,766,0,1
IndiaPakistan,2025-05-01,596400,9900000,41700,31300
IndiaPakistan,2025-08-10,3600000,124700000,321500,88200
IndiaPakistan,2025-05-10,22200,1000000,586,465
IndiaPakistan,2025-11-16,1316,38300,254,52
IndiaPakistan,2025-11-16,1642,35000,25,109
IndiaPakistan,2025-11-17,57800,544200,1452,649
IndiaPakistan,2025-11-23,1579,78400,11,28
IndiaPakistan,2025-11-23,4,59,0,0
IndiaPakistan,2025-06-20,80100,2300000,2218,3165
IndiaPakistan,2025-09-14,8039,93700,331,114
IndiaPakistan,2025-11-11,2145,190100,83,273
IndiaPakistan,2025-11-20,2,152,0,0
IndiaPakistan,2025-11-24,1,119,1,0
IndiaPakistan,2025-09-21,26900,508700,2918,1064
IndiaPakistan,2023-08-07,1246,86600,109,46
IndiaPakistan,2021-08-17,85600,1200000,141,396
IndiaPakistan,2025-11-23,36300,1100000,555,421
IndiaPakistan,2025-11-24,19,1145,0,1
IndiaPakistan,2025-11-18,143,4870,0,8
IndiaPakistan,2023-07-22,57300,574400,4302,1023
IndiaPakistan,2025-11-24,6,99,0,0
IndiaPakistan,2025-10-04,3200000,56400000,1300000,41300
IndiaPakistan,2025-04-26,24,3797,14,10
IndiaPakistan,2025-11-22,18,302,0,6
IndiaPakistan,2024-12-03,3765,80800,5794,76
IndiaPakistan,2021-03-08,50700,642100,1012,3061
IndiaPakistan,2025-11-24,3612,62800,250,107
IndiaPakistan,2024-08-07,19600,476800,497,1512
IndiaPakistan,2024-09-29,23500,700900,17500,398
IndiaPakistan,2025-11-22,76,1595,1,3
IndiaPakistan,2025-04-27,4075,444500,917,511
IndiaPakistan,2025-11-23,52,1165,2,5
IndiaPakistan,2025-07-13,8,414,0,4
IndiaPakistan,2025-02-26,3577,150900,290,82
IndiaPakistan,2025-11-14,72700,1100000,15800,3424
IndiaPakistan,2025-11-22,5307,58300,118,196
IndiaPakistan,2025-08-27,142100,2200000,6721,6546
IndiaPakistan,2025-11-14,655,18500,18,30
IndiaPakistan,2025-10-25,174,46900,903,19
IndiaPakistan,2025-11-19,5172,42700,186,7
IndiaPakistan,2025-11-21,23,1403,0,4
IndiaPakistan,2025-07-21,283100,3100000,22300,1223
IndiaPakistan,2025-11-24,2053,67200,18,44
IndiaPakistan,2025-11-22,56,828,0,0
IndiaPakistan,2025-11-24,13,346,0,1
IndiaPakistan,2025-11-25,25,247,0,8
IndiaPakistan,2025-11-24,1,111,0,0
IndiaPakistan,2025-11-19,20,688,0,0
IndiaPakistan,2025-05-07,1100000,10400000,94400,13800
IndiaPakistan,2025-04-25,41900,3300000,6090,3254
IndiaPakistan,2025-03-23,112200,1400000,14500,1398
IndiaPakistan,2025-11-24,39,250,0,4
IndiaPakistan,2025-11-22,57,1031,1,4
IndiaPakistan,2025-05-20,23100,384900,4702,1149
IndiaPakistan,2025-04-05,3100000,62900000,68100,18500
IndiaPakistan,2025-11-24,15,335,0,2
IndiaPakistan,2025-11-24,12,1044,3,0
IndiaPakistan,2022-01-06,38800,501300,1170,1624
IndiaPakistan,2025-11-21,241,10400,27,12
IndiaPakistan,2025-06-19,6920,210200,48,98
IndiaPakistan,2025-11-24,92,4417,0,7
IndiaPakistan,2025-04-25,6752,974500,5577,917
IndiaPakistan,2025-11-21,141,3995,2,85
IndiaPakistan,2025-11-24,156,6016,12,10
IndiaPakistan,2024-12-06,29700,680800,2982,204
IndiaPakistan,2025-03-19,44100,1700000,1316,761
IndiaPakistan,2025-01-26,124700,6700000,10000,4702
IndiaPakistan,2025-11-07,7834,265600,1935,166
IndiaPakistan,2025-11-16,3382,24500,221,106
IndiaPakistan,2025-08-22,217700,5000000,80900,7608
IndiaPakistan,2025-05-04,205900,3000000,9234,5797
IndiaPakistan,2025-11-24,10,78,0,3
IndiaPakistan,2024-04-20,13500,297200,473,47
IndiaPakistan,2025-11-24,571,14300,23,16
IndiaPakistan,2025-10-18,55,10600,31,2
IndiaPakistan,2025-11-23,38,765,0,3
IndiaPakistan,2025-04-25,157900,2400000,20500,2698
IndiaPakistan,2025-11-24,6210,139400,54,108
IndiaPakistan,2025-05-06,3361,39900,22,66
IndiaPakistan,2025-07-24,427700,10800000,32500,10500
IndiaPakistan,2023-12-04,534,67300,1256,137
IndiaPakistan,2025-11-23,4272,145100,34,59
IndiaPakistan,2025-11-16,244900,2200000,8840,3757
IndiaPakistan,2025-03-31,137400,2400000,1185,1996
IndiaPakistan,2025-11-16,37600,930900,1126,2110
IndiaPakistan,2024-08-15,43900,2800000,1598,719
IndiaPakistan,2025-11-23,22,662,2,2
IndiaPakistan,2025-03-17,200100,2300000,19000,680
IndiaPakistan,2025-04-30,121900,3400000,22600,6506
IndiaPakistan,2025-11-23,111,2364,11,1
IndiaPakistan,2025-11-23,964,30100,13,26
IndiaPakistan,2025-08-09,4692,346700,275,156
IndiaPakistan,2025-11-24,0,125,0,0
IndiaPakistan,2025-11-24,22,555,1,12
IndiaPakistan,2025-11-22,19,492,0,2
IndiaPakistan,2025-10-13,359,50000,94,21
IndiaPakistan,2025-11-17,9326,419300,104,112
IndiaPakistan,2025-04-24,169200,4800000,59700,7209
IndiaPakistan,2025-09-27,19100,206900,6273,99
IndiaPakistan,2025-11-17,22600,418600,179,423
IndiaPakistan,2025-06-15,13400,180700,3112,377
IndiaPakistan,2025-11-17,7708,369600,317,151
IndiaPakistan,2022-10-29,12700,345200,3220,272
IndiaPakistan,2025-11-24,25,632,0,2
IndiaPakistan,2025-11-21,144,1869,2,10
IndiaPakistan,2025-05-08,11000,135700,1885,177
IndiaPakistan,2025-06-30,7882,664500,827,611
IndiaPakistan,2025-11-22,32,383,0,1
IndiaPakistan,2025-11-19,119,1595,8,13
IndiaPakistan,2025-11-23,99,1174,0,5
IndiaPakistan,2025-11-24,0,7,15,0
IndiaPakistan,2025-06-08,381400,6100000,15700,4661
IndiaPakistan,2025-05-09,11800,364400,1352,211
IndiaPakistan,2025-05-09,54500,771300,4283,1095
IndiaPakistan,2025-09-22,128500,2600000,4611,2094
IndiaPakistan,2025-11-23,20,1270,1,9
IndiaPakistan,2025-11-22,9521,339100,1522,122
IndiaPakistan,2019-07-06,64,2029,2,3
IndiaPakistan,2025-11-16,215300,4800000,2669,2436
IndiaPakistan,2025-11-22,6838,187300,375,300
IndiaPakistan,2025-06-11,15600,261800,2970,575
IndiaPakistan,2025-11-24,22,606,0,0
IndiaPakistan,2025-11-23,1449,67300,5,18
IndiaPakistan,2025-11-23,1,90,0,0
IndiaPakistan,2025-05-08,244700,8300000,32000,9038
IndiaPakistan,2025-11-17,93400,1800000,2852,1905
IndiaPakistan,2025-11-19,298,21700,47,76
IndiaPakistan,2025-05-01,268,12300,50,8
IndiaPakistan,2025-11-20,34,1714,1,1
IndiaPakistan,2025-11-22,25200,843600,2217,7401
IndiaPakistan,2025-11-23,365,8979,22,69
IndiaPakistan,2025-11-21,28400,697600,588,2683
IndiaPakistan,2025-08-15,14100,224100,15700,246
IndiaPakistan,2025-05-07,4915,564400,1692,387
IndiaPakistan,2025-11-24,603,20600,2,21
IndiaPakistan,2025-05-09,28500,599500,6382,724
IndiaPakistan,2025-05-10,62900,589400,1282,1346
IndiaPakistan,2025-11-24,217,4175,3,15
IndiaPakistan,2025-09-29,973800,20700000,12700,9554
IndiaPakistan,2025-11-20,558,22100,53,35
IndiaPakistan,2025-09-28,4677,159100,665,252
IndiaPakistan,2025-11-17,24400,246400,144,796
IndiaPakistan,2025-08-28,54300,560400,6519,671
IndiaPakistan,2025-04-25,7026,567000,1401,1182
IndiaPakistan,2025-11-23,155,8850,0,6
IndiaPakistan,2025-05-09,23200,307400,494,1742
IndiaPakistan,2025-09-14,227,17600,138,31
IndiaPakistan,2025-11-24,116,1207,0,2
IndiaPakistan,2025-06-23,1958,30500,205,98
IndiaPakistan,2023-02-22,14700,449000,7959,175
IndiaPakistan,2025-05-04,63,2497,25,13
IndiaPakistan,2025-11-24,5,282,0,0
IndiaPakistan,2025-11-24,168,3897,10,9
IndiaPakistan,2025-11-21,845,17600,36,81
IndiaPakistan,2025-11-24,1273,6516,28,126
IndiaPakistan,2025-04-30,9786,419400,326,169
IndiaPakistan,2025-11-23,23,310,0,6
IndiaPakistan,2025-11-19,414,4710,3,10
IndiaPakistan,2025-10-07,171,7077,13,14
IndiaPakistan,2025-11-16,7266,128100,244,506
IndiaPakistan,2025-05-07,2000000,38600000,182900,73200
IndiaPakistan,2025-11-22,24,263,0,2
IndiaPakistan,2025-11-25,8,506,0,0
IndiaPakistan,2025-09-21,40300,1100000,3525,1375
IndiaPakistan,2025-11-22,80500,1800000,40000,7909
IndiaPakistan,2025-10-31,49,1494,1,1
IndiaPakistan,2025-11-24,16,1894,0,12
IndiaPakistan,2025-11-21,9,304,0,1
IndiaPakistan,2025-11-20,240,8020,3,10
IndiaPakistan,2025-11-21,129,3212,30,13
IndiaPakistan,2025-03-13,73400,3000000,1377,1791
IndiaPakistan,2025-11-16,44700,904400,2081,1403
IndiaPakistan,2025-05-10,72800,1700000,2954,1329
IndiaPakistan,2025-05-10,1484,68600,139,70
IndiaPakistan,2025-05-17,100800,1900000,9021,0
IndiaPakistan,2025-11-24,104,2916,1,4
IndiaPakistan,2025-11-18,69600,957800,2503,1244
IndiaPakistan,2025-11-16,744,12800,4,15
IndiaPakistan,2025-11-15,42800,806300,2039,874
IndiaPakistan,2025-11-23,1626,11200,12,64
IndiaPakistan,2025-11-24,6,154,0,0
IndiaPakistan,2025-11-24,4712,119600,91,141
IndiaPakistan,2025-07-29,3867,496100,1335,358
IndiaPakistan,2025-02-23,886200,16200000,15000,22400
IndiaPakistan,2025-07-13,12,440,0,2
IndiaPakistan,2025-11-23,92,3523,2,3
IndiaPakistan,2025-05-21,131900,7500000,37300,11700
IndiaPakistan,2025-11-24,87,1560,3,6
IndiaPakistan,2025-11-18,37,952,3,2
IndiaPakistan,2025-08-23,46,12900,174,13
IndiaPakistan,2025-11-23,23,410,0,3
IndiaPakistan,2024-04-28,2786,363900,1114,125
IndiaPakistan,2025-08-09,1066,88900,100,24
IndiaPakistan,2025-11-24,62,1443,0,0
IndiaPakistan,2025-11-24,393,21700,7,7
IndiaPakistan,2025-11-20,70600,331400,5804,663
IndiaPakistan,2025-07-28,13600,1100000,393,361
IndiaPakistan,2025-05-17,28200,314200,945,183
IndiaPakistan,2025-11-16,1009,15200,48,23
IndiaPakistan,2025-08-29,351,14000,34,24
SaveIndia,2022-02-21,719,3683,46,25
SaveIndia,2025-03-16,3,830,0,0
SaveIndia,2025-11-22,23900,954400,668,2347
SaveIndia,2025-11-23,2,122,0,0
SaveIndia,2025-09-27,8616,1800000,28000,1096
SaveIndia,2025-11-16,86,25400,161,6
SaveIndia,2025-10-10,177,808,13,19
SaveIndia,2025-11-23,1825,190200,432,38
SaveIndia,2023-11-28,272,11000,5,12
SaveIndia,2021-05-01,324,8773,31,53
SaveIndia,2021-10-17,14,1093,4,5
SaveIndia,2025-08-13,6,135,0,1
SaveIndia,2025-11-24,1,312,0,0
SaveIndia,2024-03-29,24,710,0,0
SaveIndia,2023-10-25,2586,246300,41,102
SaveIndia,2023-10-01,40,958,1,0
SaveIndia,2025-11-22,0,297,0,0
SaveIndia,2025-10-30,14600,560500,1216,75
SaveIndia,2025-11-14,658000,10000000,36800,5499
SaveIndia,2025-11-13,215,7559,20,31
SaveIndia,2025-11-24,508,10100,18,9
SaveIndia,2025-06-09,6415,150100,1212,538
SaveIndia,2025-11-24,260,12600,3,24
SaveIndia,2025-11-23,45,3779,2,4
SaveIndia,2025-01-27,194,6794,8,5
SaveIndia,2025-06-13,8230,593300,23300,1367
SaveIndia,2025-11-20,541,7670,89,16
SaveIndia,2025-11-15,2298,249700,3010,310
SaveIndia,2025-06-28,6463,68000,190,354
SaveIndia,2025-11-24,0,120,0,0
SaveIndia,2025-11-23,19,145,1,4
SaveIndia,2025-11-10,66,2511,52,2
SaveIndia,2025-08-09,97,2631,10,6
SaveIndia,2021-04-30,216,751,87,7
SaveIndia,2025-08-21,180,5003,9,5
SaveIndia,2025-11-24,1,129,0,0
SaveIndia,2025-11-24,14,486,1,0
SaveIndia,2025-04-28,139,3350,14,4
SaveIndia,2025-08-03,109,3951,5,74
SaveIndia,2025-11-20,48,552,3,1
SaveIndia,2025-07-18,462,14200,21,89
SaveIndia,2025-08-09,658600,19700000,8145,17300
SaveIndia,2025-10-06,834,43000,1011,49
SaveIndia,2025-11-24,219,9652,2,21
SaveIndia,2025-10-22,2947,377100,6212,619
SaveIndia,2024-04-30,20500,1000000,2901,461
SaveIndia,2025-08-11,23400,423800,5801,139
SaveIndia,2025-11-22,0,87,0,0
SaveIndia,2023-04-27,7646,174800,1651,0
SaveIndia,2025-11-24,456,48200,38,7
SaveIndia,2025-04-26,23,1354,0,2
SaveIndia,2025-11-20,0,2,0,0
SaveIndia,2021-01-07,3713,1100000,661,633
SaveIndia,2025-11-24,27,2046,10,7
SaveIndia,2023-11-03,38800,1200000,3439,2157
SaveIndia,2025-09-12,118,5494,23,3
SaveIndia,2025-10-24,112,10500,158,4
SaveIndia,2025-11-20,2107,185600,841,181
SaveIndia,2025-03-09,6304,66300,1968,206
SaveIndia,2025-04-27,205,13300,5,7
SaveIndia,2025-11-24,31,946,19,2
SaveIndia,2025-11-24,3,156,0,1
SaveIndia,2025-10-16,18,7135,70,7
SaveIndia,2025-11-24,319,2145,13,49
SaveIndia,2025-11-03,81,1354,19,5
SaveIndia,2025-11-17,132100,2500000,37700,9218
SaveIndia,2022-02-15,4664,300000,95,209
SaveIndia,2021-04-27,157,2170,5,4
SaveIndia,2025-09-16,128,4359,32,13
SaveIndia,2025-10-25,174,46900,903,19
SaveIndia,2025-06-02,1412,24100,38,163
SaveIndia,2025-11-23,11,196,0,0
SaveIndia,2025-11-24,3,149,0,0
SaveIndia,2025-11-11,19100,2000000,47100,1446
SaveIndia,2025-10-18,188,4831,152,3
SaveIndia,2024-11-18,2374,36600,469,158
SaveIndia,2025-08-21,217,29100,12,9
SaveIndia,2024-11-01,360,9621,41,12
SaveIndia,2025-11-23,34,357,9,2
SaveIndia,2025-05-09,14600,102900,398,1630
SaveIndia,2024-10-16,17,496,1,0
SaveIndia,2025-11-21,155,411,0,21
SaveIndia,2025-06-19,6920,210200,48,98
SaveIndia,2025-11-21,65,1995,2,8
SaveIndia,2024-12-27,20600,493100,1573,472
SaveIndia,2025-08-08,156,3155,5,15
SaveIndia,2025-06-29,178,34200,8,7
SaveIndia,2025-10-13,1522,171100,1216,88
SaveIndia,2025-11-11,97,2848,0,8
SaveIndia,2025-05-02,6443,582200,3435,677
SaveIndia,2025-06-02,220700,2900000,85900,4567
SaveIndia,2025-11-22,17,524,4,5
SaveIndia,2025-11-22,9,327,0,1
SaveIndia,2025-11-24,5,1504,2,0
SaveIndia,2021-04-22,43200,1600000,3493,2538
SaveIndia,2025-11-23,47,643,0,4
SaveIndia,2025-11-22,2,105,0,0
SaveIndia,2025-07-13,2851,31000,100,161
SaveIndia,2025-10-10,3651,393000,276,268
SaveIndia,2025-11-18,172,5692,24,46
SaveIndia,2025-11-19,28,1294,6,0
SaveIndia,2024-12-30,5992,518000,847,185
SaveIndia,2025-11-24,15,325,0,1
SaveIndia,2025-09-23,94,8445,18,65
SaveIndia,2025-11-20,788,21700,36,19
SaveIndia,2025-11-24,49,1034,0,1
SaveIndia,2025-11-21,110,1666,11,2
SaveIndia,2025-10-21,3037,73300,2032,79
SaveIndia,2025-11-18,8,1440,2,0
SaveIndia,2025-11-22,9,328,6,10
SaveIndia,2025-06-06,3857,285700,341,72
SaveIndia,2025-11-23,22,662,2,2
SaveIndia,2025-11-20,2023,7981,53,167
SaveIndia,2025-11-10,41000,324000,8394,527
SaveIndia,2025-11-11,7726,175200,52,249
SaveIndia,2025-09-19,5291,49700,749,198
SaveIndia,2025-11-18,23,1538,18,6
SaveIndia,2021-12-15,0,251,0,0
SaveIndia,2025-11-20,25,549,1,2
SaveIndia,2025-05-27,1700,24000,195,182
SaveIndia,2025-11-05,116700,849200,12800,391
SaveIndia,2025-09-10,12000,356800,1622,325
SaveIndia,2024-09-23,191,24100,32,13
SaveIndia,2025-10-27,367,19300,20,80
SaveIndia,2025-02-23,322,1144,4,163
SaveIndia,2025-04-28,7957,275400,435,379
SaveIndia,2025-07-17,1778,130000,2117,209
SaveIndia,2025-11-24,44,1308,0,2
SaveIndia,2025-11-23,224,18000,40,8
SaveIndia,2025-08-22,135,1377,6,10
SaveIndia,2024-11-28,17,1452,0,1
SaveIndia,2025-07-17,2879,53800,74,472
SaveIndia,2025-11-20,34,1714,1,1
SaveIndia,2025-11-17,137,9853,39,17
SaveIndia,2025-11-19,12,767,0,1
SaveIndia,2025-10-05,7,440,1,0
SaveIndia,2025-11-16,741,23700,18,12
SaveIndia,2025-02-10,817,14800,18,18
SaveIndia,2025-09-10,86,5277,3,6
SaveIndia,2025-04-25,285,11300,23,44
SaveIndia,2025-08-18,152,8818,39,6
SaveIndia,2021-06-02,19,1575,4,5
SaveIndia,2023-10-12,41,1643,14,0
SaveIndia,2023-04-24,370,18000,114,2
SaveIndia,2025-11-15,198,30700,146,17
SaveIndia,2023-05-08,1353,35800,83,19
SaveIndia,2021-03-25,61,866,0,0
SaveIndia,2025-11-24,58,6768,16,5
SaveIndia,2025-11-11,14,738,2,1
SaveIndia,2025-11-02,445,62000,1102,41
SaveIndia,2025-11-22,124200,5900000,599300,7070
SaveIndia,2025-10-05,7,554,0,0
SaveIndia,2025-02-14,8,102,1,1
SaveIndia,2025-11-23,8,200,0,0
SaveIndia,2025-11-16,3,210,0,0
SaveIndia,2025-11-21,198,729,25,63
SaveIndia,2025-11-21,845,17600,36,81
SaveIndia,2025-11-19,414,4710,3,10
SaveIndia,2025-10-19,71,816,6,4
SaveIndia,2025-11-24,111,2460,4,3
SaveIndia,2025-10-08,2580,26800,454,170
SaveIndia,2025-10-12,70,4874,61,4
SaveIndia,2025-11-18,61,446,1,2
SaveIndia,2025-05-12,3579,77500,1182,217
SaveIndia,2025-11-04,13,1419,5,5
SaveIndia,2025-11-07,271,1720,4,16
SaveIndia,2025-11-23,1,127,0,0
SaveIndia,2025-11-19,140,816,0,1
SaveIndia,2025-09-29,87,4874,14,0
SaveIndia,2023-07-05,35,585,1,1
SaveIndia,2024-01-25,8472,62100,381,382
SaveIndia,2025-11-21,52,1265,0,3
SaveIndia,2025-05-09,17,2909,1,1
SaveIndia,2023-10-06,157,4604,26,52
SaveIndia,2024-06-19,41,3229,3,0
SaveIndia,2025-05-12,98,3550,3,9
SaveIndia,2025-08-26,28,940,0,5
SaveIndia,2025-11-20,195,1570,5,12
SaveIndia,2025-11-12,7671,710300,8440,485
SaveIndia,2025-10-21,157,13700,114,99
SaveIndia,2021-12-11,9,725,0,0
SaveIndia,2025-08-12,7,886,5,1
SaveIndia,2025-05-31,3205,531800,6268,315
SaveIndia,2021-04-28,260,3356,6,9
